id,title_bg,title_en,publisher,url,accessed_at,license_status,license_label
source-wikipedia-angel-kodinov,Wikipedia — Angel Kodinov,Wikipedia — Angel Kodinov,Wikipedia,https://en.wikipedia.org/wiki/Angel_Kodinov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-angel-wagenstein,Wikipedia — Angel Wagenstein,Wikipedia — Angel Wagenstein,Wikipedia,https://en.wikipedia.org/wiki/Angel_Wagenstein,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-angelina-mikhaylova,Wikipedia — Angelina Mikhaylova,Wikipedia — Angelina Mikhaylova,Wikipedia,https://en.wikipedia.org/wiki/Angelina_Mikhaylova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-anna-angelova,Wikipedia — Anna Angelova,Wikipedia — Anna Angelova,Wikipedia,https://en.wikipedia.org/wiki/Anna_Angelova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-antoaneta-pandjerova,Wikipedia — Antoaneta Pandjerova,Wikipedia — Antoaneta Pandjerova,Wikipedia,https://en.wikipedia.org/wiki/Antoaneta_Pandjerova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-antoaneta-strumenlieva,Wikipedia — Antoaneta Strumenlieva,Wikipedia — Antoaneta Strumenlieva,Wikipedia,https://en.wikipedia.org/wiki/Antoaneta_Strumenlieva,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-antonios-komizopoulos,Wikipedia — Antonios Komizopoulos,Wikipedia — Antonios Komizopoulos,Wikipedia,https://en.wikipedia.org/wiki/Antonios_Komizopoulos,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-apostolos-nikolaidis,Wikipedia — Apostolos Nikolaidis,Wikipedia — Apostolos Nikolaidis,Wikipedia,https://en.wikipedia.org/wiki/Apostolos_Nikolaidis_(athlete),2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-armand-tokatyan,Wikipedia — Armand Tokatyan,Wikipedia — Armand Tokatyan,Wikipedia,https://en.wikipedia.org/wiki/Armand_Tokatyan,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-asen-kisimov,Wikipedia — Asen Kisimov,Wikipedia — Asen Kisimov,Wikipedia,https://en.wikipedia.org/wiki/Asen_Kisimov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-assia-zlatkowa,Wikipedia — Assia Zlatkowa,Wikipedia — Assia Zlatkowa,Wikipedia,https://en.wikipedia.org/wiki/Assia_Zlatkowa,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-atanas-hranov,Wikipedia — Atanas Hranov,Wikipedia — Atanas Hranov,Wikipedia,https://en.wikipedia.org/wiki/Atanas_Hranov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-atanas-kostov,Wikipedia — Атанас Костов,Wikipedia — Атанас Костов,Wikipedia,https://bg.wikipedia.org/wiki/%D0%90%D1%82%D0%B0%D0%BD%D0%B0%D1%81_%D0%9A%D0%BE%D1%81%D1%82%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-atanas-mladenov,Wikipedia — Atanas Mladenov,Wikipedia — Atanas Mladenov,Wikipedia,https://en.wikipedia.org/wiki/Atanas_Mladenov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-atanas-samokovliev,Wikipedia — Атанас Самоковлиев,Wikipedia — Атанас Самоковлиев,Wikipedia,https://bg.wikipedia.org/wiki/%D0%90%D1%82%D0%B0%D0%BD%D0%B0%D1%81_%D0%A1%D0%B0%D0%BC%D0%BE%D0%BA%D0%BE%D0%B2%D0%BB%D0%B8%D0%B5%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-ayan-sadakov,Wikipedia — Ayan Sadakov,Wikipedia — Ayan Sadakov,Wikipedia,https://en.wikipedia.org/wiki/Ayan_Sadakov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-bigal-mehmet-cavus,Wikipedia — Bigalı Mehmet Çavuş,Wikipedia — Bigalı Mehmet Çavuş,Wikipedia,https://en.wikipedia.org/wiki/Bigal%C4%B1_Mehmet_%C3%87avu%C5%9F,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-biser-boyadzhiev,Wikipedia — Biser Boyadzhiev,Wikipedia — Biser Boyadzhiev,Wikipedia,https://en.wikipedia.org/wiki/Biser_Boyadzhiev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-bishop-s-basilica-of-philippopolis,Wikipedia — Bishop's Basilica of Philippopolis,Wikipedia — Bishop's Basilica of Philippopolis,Wikipedia,"https://en.wikipedia.org/wiki/Great_Basilica,_Plovdiv",2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-blagovest-belev,Wikipedia — Blagovest Belev,Wikipedia — Blagovest Belev,Wikipedia,https://en.wikipedia.org/wiki/Blagovest_Belev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-bogdan-stefanov-dobranov,Wikipedia — Bogdan Stefanov Dobranov,Wikipedia — Bogdan Stefanov Dobranov,Wikipedia,https://en.wikipedia.org/wiki/Bogdan_Stefanov_Dobranov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-bojidara-kouzmanova,Wikipedia — Bojidara Kouzmanova,Wikipedia — Bojidara Kouzmanova,Wikipedia,https://en.wikipedia.org/wiki/Bojidara_Kouzmanova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-bonka-pindzheva,Wikipedia — Bonka Pindzheva,Wikipedia — Bonka Pindzheva,Wikipedia,https://en.wikipedia.org/wiki/Bonka_Pindzheva,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-boris-christoff,Wikipedia — Boris Christoff,Wikipedia — Boris Christoff,Wikipedia,https://en.wikipedia.org/wiki/Boris_Christoff,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-boris-grezov,Wikipedia — Boris Grezov,Wikipedia — Boris Grezov,Wikipedia,https://en.wikipedia.org/wiki/Boris_Grezov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-boris-komitov,Wikipedia — Boris Komitov,Wikipedia — Boris Komitov,Wikipedia,https://en.wikipedia.org/wiki/Boris_Komitov_(singer),2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-botev-1912-football-complex,Wikipedia — Botev 1912 Football Complex,Wikipedia — Botev 1912 Football Complex,Wikipedia,https://en.wikipedia.org/wiki/Nikola_Shterev_-_Starika_Sports_Complex,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-boyan-petkanchin,Wikipedia — Boyan Petkanchin,Wikipedia — Boyan Petkanchin,Wikipedia,https://en.wikipedia.org/wiki/Boyan_Petkanchin,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-boyanka-kostova,Wikipedia — Boyanka Kostova,Wikipedia — Boyanka Kostova,Wikipedia,https://en.wikipedia.org/wiki/Boyanka_Kostova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-bozhidar-milenkov,Wikipedia — Bozhidar Milenkov,Wikipedia — Bozhidar Milenkov,Wikipedia,https://en.wikipedia.org/wiki/Bozhidar_Milenkov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-bozhidar-pampoulov,Wikipedia — Bozhidar Pampoulov,Wikipedia — Bozhidar Pampoulov,Wikipedia,https://en.wikipedia.org/wiki/Bozhidar_Pampoulov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-bozhidar-zdravkov,Wikipedia — Божидар Здравков,Wikipedia — Божидар Здравков,Wikipedia,https://bg.wikipedia.org/wiki/%D0%91%D0%BE%D0%B6%D0%B8%D0%B4%D0%B0%D1%80_%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D0%BA%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-cathedral-of-st-louis-plovdiv,Wikipedia — Cathedral of St Louis (Plovdiv),Wikipedia — Cathedral of St Louis (Plovdiv),Wikipedia,https://en.wikipedia.org/wiki/Cathedral_of_St_Louis_(Plovdiv),2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-central-district,Wikipedia — Central district,Wikipedia — Central district,Wikipedia,"https://en.wikipedia.org/wiki/Central_district,_Plovdiv",2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-christo-christov,Wikipedia — Christo Christov,Wikipedia — Christo Christov,Wikipedia,https://en.wikipedia.org/wiki/Christo_Christov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-christo-grozev,Wikipedia — Christo Grozev,Wikipedia — Christo Grozev,Wikipedia,https://en.wikipedia.org/wiki/Christo_Grozev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-christos-tsigiridis,Wikipedia — Christos Tsigiridis,Wikipedia — Christos Tsigiridis,Wikipedia,https://en.wikipedia.org/wiki/Christos_Tsigiridis,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-church-of-st-constantine-and-helena,Wikipedia — Church of St Constantine and Helena,Wikipedia — Church of St Constantine and Helena,Wikipedia,https://en.wikipedia.org/wiki/Church_of_Sts._Constantine_and_Helena_(Plovdiv),2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-church-of-the-holy-mother-of-god-plovdiv,"Wikipedia — Church of the Holy Mother of God, Plovdiv","Wikipedia — Church of the Holy Mother of God, Plovdiv",Wikipedia,"https://en.wikipedia.org/wiki/Church_of_the_Holy_Mother_of_God,_Plovdiv",2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-d-r-garabed-tomasyan,Wikipedia — д-р Гарабед Томасян,Wikipedia — д-р Гарабед Томасян,Wikipedia,https://bg.wikipedia.org/wiki/%D0%93%D0%B0%D1%80%D0%B0%D0%B1%D0%B5%D0%B4_%D0%A2%D0%BE%D0%BC%D0%B0%D1%81%D1%8F%D0%BD,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-d-r-ivan-chomakov,Wikipedia — Д-р Иван Чомаков,Wikipedia — Д-р Иван Чомаков,Wikipedia,https://bg.wikipedia.org/wiki/%D0%98%D0%B2%D0%B0%D0%BD_%D0%A7%D0%BE%D0%BC%D0%B0%D0%BA%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-d-r-ivan-kesyakov,Wikipedia — д-р Иван Кесяков,Wikipedia — д-р Иван Кесяков,Wikipedia,https://bg.wikipedia.org/wiki/%D0%98%D0%B2%D0%B0%D0%BD_%D0%9A%D0%B5%D1%81%D1%8F%D0%BA%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-d-r-panayot-kostov,Wikipedia — д-р Панайот Костов,Wikipedia — д-р Панайот Костов,Wikipedia,https://bg.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BD%D0%B0%D0%B9%D0%BE%D1%82_%D0%9A%D0%BE%D1%81%D1%82%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-d-r-sotir-antoniadi,Wikipedia — д-р Сотир Антониади,Wikipedia — д-р Сотир Антониади,Wikipedia,https://bg.wikipedia.org/wiki/%D0%A1%D0%BE%D1%82%D0%B8%D1%80_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B8%D0%B0%D0%B4%D0%B8,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-danail-yurukov,Wikipedia — Данаил Юруков,Wikipedia — Данаил Юруков,Wikipedia,https://bg.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B0%D0%B8%D0%BB_%D0%AE%D1%80%D1%83%D0%BA%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-delyana-dacheva,Wikipedia — Delyana Dacheva,Wikipedia — Delyana Dacheva,Wikipedia,https://en.wikipedia.org/wiki/Delyana_Dacheva,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-deno-manev,Wikipedia — Деньо Манев,Wikipedia — Деньо Манев,Wikipedia,https://bg.wikipedia.org/wiki/%D0%94%D0%B5%D0%BD%D1%8C%D0%BE_%D0%9C%D0%B0%D0%BD%D0%B5%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-diana-paliiska,Wikipedia — Diana Paliiska,Wikipedia — Diana Paliiska,Wikipedia,https://en.wikipedia.org/wiki/Diana_Paliiska,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-diana-petkova,Wikipedia — Diana Petkova,Wikipedia — Diana Petkova,Wikipedia,https://en.wikipedia.org/wiki/Diana_Petkova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dimitar-galinchev,Wikipedia — Dimitar Galinchev,Wikipedia — Dimitar Galinchev,Wikipedia,https://en.wikipedia.org/wiki/Dimitar_Galinchev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dimitar-kamburski,Wikipedia — Dimitar Kamburski,Wikipedia — Dimitar Kamburski,Wikipedia,https://en.wikipedia.org/wiki/Dimitar_Kamburski,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dimitar-krastanov,Wikipedia — Dimitar Krastanov,Wikipedia — Dimitar Krastanov,Wikipedia,https://en.wikipedia.org/wiki/Dimitar_Krastanov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dimitar-kuzmanov,Wikipedia — Dimitar Kuzmanov,Wikipedia — Dimitar Kuzmanov,Wikipedia,https://en.wikipedia.org/wiki/Dimitar_Kuzmanov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dimitar-lukanov,Wikipedia — Dimitar Lukanov,Wikipedia — Dimitar Lukanov,Wikipedia,https://en.wikipedia.org/wiki/Dimitar_Lukanov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dimitar-radev,Wikipedia — Dimitar Radev,Wikipedia — Dimitar Radev,Wikipedia,https://en.wikipedia.org/wiki/Dimitar_Radev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dimitar-sagaev,Wikipedia — Dimitar Sagaev,Wikipedia — Dimitar Sagaev,Wikipedia,https://en.wikipedia.org/wiki/Dimitar_Sagaev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dimitar-sveshtarov,Wikipedia — Димитър Свещаров,Wikipedia — Димитър Свещаров,Wikipedia,https://bg.wikipedia.org/wiki/%D0%94%D0%B8%D0%BC%D0%B8%D1%82%D1%8A%D1%80_%D0%A1%D0%B2%D0%B5%D1%89%D0%B0%D1%80%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dimitre-dinev,Wikipedia — Dimitré Dinev,Wikipedia — Dimitré Dinev,Wikipedia,https://en.wikipedia.org/wiki/Dimitr%C3%A9_Dinev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dinko-dermendzhiev,Wikipedia — Dinko Dermendzhiev,Wikipedia — Dinko Dermendzhiev,Wikipedia,https://en.wikipedia.org/wiki/Dinko_Dermendzhiev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-diran-parikyan,Wikipedia — Диран Парикян,Wikipedia — Диран Парикян,Wikipedia,https://bg.wikipedia.org/wiki/%D0%94%D0%B8%D1%80%D0%B0%D0%BD_%D0%9F%D0%B0%D1%80%D0%B8%D0%BA%D1%8F%D0%BD,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dobrinka-tabakova,Wikipedia — Dobrinka Tabakova,Wikipedia — Dobrinka Tabakova,Wikipedia,https://en.wikipedia.org/wiki/Dobrinka_Tabakova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-donka-angatscheva,Wikipedia — Donka Angatscheva,Wikipedia — Donka Angatscheva,Wikipedia,https://en.wikipedia.org/wiki/Donka_Angatscheva,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dragan-manchov,Wikipedia — Драган Манчов,Wikipedia — Драган Манчов,Wikipedia,https://bg.wikipedia.org/wiki/%D0%94%D1%80%D0%B0%D0%B3%D0%B0%D0%BD_%D0%9C%D0%B0%D0%BD%D1%87%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dzhendem-tepe,Wikipedia — Dzhendem tepe,Wikipedia — Dzhendem tepe,Wikipedia,https://en.wikipedia.org/wiki/Dzhendem_tepe,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-dzhumaya-mosque,Wikipedia — Dzhumaya Mosque,Wikipedia — Dzhumaya Mosque,Wikipedia,https://en.wikipedia.org/wiki/Dzhumaya_Mosque,2026-06-18,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-eastern-district,Wikipedia — Eastern district,Wikipedia — Eastern district,Wikipedia,"https://en.wikipedia.org/wiki/Eastern_district,_Plovdiv",2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-eastern-gate-of-philippopolis,Wikipedia — Eastern gate of Philippopolis,Wikipedia — Eastern gate of Philippopolis,Wikipedia,https://en.wikipedia.org/wiki/Eastern_gate_of_Philippopolis,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-edward-haskell,Wikipedia — Edward Haskell,Wikipedia — Edward Haskell,Wikipedia,https://en.wikipedia.org/wiki/Edward_Haskell,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-eirene-residence,Wikipedia — Eirene Residence,Wikipedia — Eirene Residence,Wikipedia,https://en.wikipedia.org/wiki/Domus_Eirene,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-elisaveta-konsulova-vazova,Wikipedia — Elisaveta Konsulova-Vazova,Wikipedia — Elisaveta Konsulova-Vazova,Wikipedia,https://en.wikipedia.org/wiki/Elisaveta_Konsulova-Vazova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-emanuel-zisman,Wikipedia — Emanuel Zisman,Wikipedia — Emanuel Zisman,Wikipedia,https://en.wikipedia.org/wiki/Emanuel_Zisman,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-emil-stoyanov,Wikipedia — Emil Stoyanov,Wikipedia — Emil Stoyanov,Wikipedia,https://en.wikipedia.org/wiki/Emil_Stoyanov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-emma-tahmizian,Wikipedia — Emma Tahmizian,Wikipedia — Emma Tahmizian,Wikipedia,https://en.wikipedia.org/wiki/Emma_Tahmizian,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-enis-akaygen,Wikipedia — Enis Akaygen,Wikipedia — Enis Akaygen,Wikipedia,https://en.wikipedia.org/wiki/Enis_Akaygen,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-eugenius-ii-of-constantinople,Wikipedia — Eugenius II of Constantinople,Wikipedia — Eugenius II of Constantinople,Wikipedia,https://en.wikipedia.org/wiki/Eugenius_II_of_Constantinople,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-evdokiya-pandezova,Wikipedia — Evdokiya Pandezova,Wikipedia — Evdokiya Pandezova,Wikipedia,https://en.wikipedia.org/wiki/Evdokiya_Pandezova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-genko-rashkov,Wikipedia — Genko Rashkov,Wikipedia — Genko Rashkov,Wikipedia,https://en.wikipedia.org/wiki/Genko_Rashkov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-george-ganchev,Wikipedia — George Ganchev,Wikipedia — George Ganchev,Wikipedia,https://en.wikipedia.org/wiki/George_Ganchev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
